word,phonetic,translation,tag
influx,'inflʌks,"n. 流入, 河口, 汇集\n[医] 注入, 流入",ielts
information,.infә'meiʃәn,"n. 消息, 知识, 通知, 情报, 信息, 问讯处, 起诉\n[计] 信息",ielts
informative,in'fɒ:mәtiv,"a. 提供消息的, 见闻广博的",ielts
infringe,in'frindʒ,"v. 破坏, 侵犯, 违反",ielts
ingenious,in'dʒi:njәs,"a. 灵敏的, 精巧的, 聪明的",ielts
ingredient,in'gri:diәnt,"n. 成分, 因素\n[化] 配合剂; 拼料; 成分; 组分",ielts
inhabit,in'hæbit,"vt. 居住于, 占据, 栖息",ielts
inhabitant,in'hæbitәnt,"n. 居民, 居住者\n[医] 居民",ielts
inherent,in'hiәrәnt,"a. 固有的, 与生俱来的\n[医] 固有的, 生来的",ielts
inherit,in'herit,"vt. 继承, 遗传\nvi. 接受遗产",ielts
inhibit,in'hibit,"vt. 禁止, 抑制\nvi. 起抑制作用",ielts
initial,i'niʃәl,"n. 字首, 首字母\na. 开始的, 最初的, 字首的\nvt. 用姓名的首字母签名",ielts
initiate,i'niʃieit,"n. 入会, 开始\na. 新加入的\nvt. 开始, 传授基本知识给",ielts
initiative,i'niʃiәtiv,"n. 主动行动, 首创精神, 主动权\na. 自发的, 起始的",ielts
inject,in'dʒekt,"vt. 注射, 注入, 使入轨\n[医] 注射",ielts
injection,in'dʒekʃәn,"n. 注射, 注射剂\n[化] 注入; 注射",ielts
injury,'indʒәri,"n. 伤害, 侮辱\n[医] 伤, 损伤",ielts
inland,'inlәnd,"a. 内陆的, 国内的\nn. 内地",ielts
innocent,'inәsәnt,"a. 无罪的, 不懂事的, 无知的\nn. 天真的人, 笨蛋",ielts
innovation,.inәu'veiʃәn,"n. 改革, 创新\n[法] 创新, 改革, 刷新",ielts
innumerable,i'nju:mәrәbl,"a. 无数的, 数不清的",ielts
inquire,in'kwaiә,"v. 询问, 问明, 查究",ielts
inquiries,inˈkwaiəriz,n. 调查( inquiry的名词复数 ); 疑问; 探究; 打听,ielts
insane,in'sein,"a. 患精神病的, 极愚蠢的\n[医] 神经错乱的",ielts
insect,'insekt,"n. 昆虫, 卑鄙的人\n[医] 昆虫",ielts
insects,,"n. 昆虫；昆虫类, 昆虫纲（insect的复数形式）",ielts
insert,in'sә:t,"n. 插入物\nvt. 插入, 把(人造卫星)射入(轨道), 添写\nvi. 附着\n[计] 插入",ielts
insight,'insait,"n. 察看, 洞察力, 见识\n[医] 自知力, 洞察, 顿悟",ielts
insipid,in'sipid,"a. 乏味的, 清淡的, 难吃的\n[医] 无味的",ielts
insolent,'insәlәnt,"n. 侮慢无礼的人\na. 粗野的, 无礼的, 侮慢的",ielts
insolvent,in'sɒlvәnt,"a. 无力偿还的, 破产的\nn. 无力偿还者, 破产者",ielts
insomnia,in'sɒmniә,n. 失眠症\n[医] 失眠[症],ielts
inspection,in'spekʃәn,"n. 检验, 检查, 视察\n[医] 检查, 视察, 监督, 望诊",ielts
inspiration,.inspә'reiʃәn,"n. 灵感, 鼓舞人心的人或物, 妙计, 吸气\n[医] 吸[气]",ielts
inspire,in'spaiә,"vt. 使感动, 激发, 启示, 吸入, 鼓舞, 产生, 使生灵感\nvi. 吸入, 赋予灵感",ielts
inspiring,in'spaiәriŋ,a. 鼓舞人心的,ielts
install,in'stɒ:l,"vt. 安装, 安置, 使就职\n[计] 安装, 安装程序; DOS内部命令:安装常驻程序",ielts
instalment,in'stɒ:lmәnt,"n. 就职, 装设, 分期付款",ielts
instantaneous,.instәn'teinjәs,"a. 即时的, 瞬间的, 猝发的\n[机] 瞬时的",ielts
instinct,'instiŋkt,"n. 本能, 直觉\na. 充满着的",ielts
institute,'institju:t,"n. 学会, 学院, 协会\nvt. 创立, 开始, 制定, 任命",ielts
institutes,,n. 学院（institute的复数）,ielts
institution,.insti'tju:ʃәn,"n. 机构, 惯例, 制度\n[医] 机关, 机构, 设施",ielts
institutions,,n. 体系,ielts
instruction,in'strʌkʃәn,"n. 指令, 教导, 命令\n[计] 指令",ielts
instructors,ɪnst'rʌktəz,"n. 指导者, 教师( instructor的名词复数 )",ielts
instrument,'instrumәnt,"n. 工具, 手段, 仪器\n[化] 仪器",ielts
instrumental,.instru'mentәl,"a. 仪器的, 器具的, 可作为手段的\n[医] 器械的",ielts
instruments,,n. 乐器；工具；仪器（instrument的复数）,ielts
insulate,'insjuleit,"vt. 使绝缘, 隔离\n[医] 绝缘",ielts
insult,'insʌlt,"n. 侮辱, 无礼, 损害\nvt. 损害, 侮辱, 攻击",ielts
insurance,in'ʃurәns,"n. 保险, 保险业, 保险费\n[医] 保险",ielts
insure,in'ʃuә,"vt. 保险, 确保\nvi. 投保",ielts
intact,in'tækt,"a. 尚未被人碰过的, 原封不动的, 完整的\n[医] 完整的, 无伤的",ielts
integral,'intigrәl,"n. 整体, 积分, 整数\na. 固有的, 整体的, 整数的, 积分的\n[计] 积分",ielts
integrate,'intigreit,"vt. 综合, 使完整, 使成整体\nvi. 成一体\na. 完整的, 完全的",ielts
integrity,in'tegriti,"n. 正直, 廉正, 完整\n[计] 完整性",ielts
intellect,'intәlekt,"n. 智力, 出众的才华, 知识分子\n[医] 智力, 才智",ielts
intellectual,.intә'lektʃuәl,"n. 有知识者, 知识分子, 凭理智做事者\na. 智力的, 用脑力的, 聪明的",ielts
intelligence,in'telidʒәns,"n. 智力, 情报, 信息\n[医] 智力",ielts
intelligent,in'telidʒәnt,"a. 聪明的, 智能的, 了解的",ielts
intelligible,in'telidʒәbl,"a. 可理解的, 易理解的, 纯概念性的",ielts
intense,in'tens,"a. 非常的, 强烈的, 紧张的, 热情的\n[医] 强的",ielts
intensify,in'tensifai,vt. 加强\nvi. 强化,ielts
intensive,in'tensiv,"a. 加强的, 内涵的, 集中的\nn. 加强器",ielts
intent,in'tent,"n. 意图, 含义, 故意\na. 专心的, 决心的, 热心的",ielts
interact,.intәr'ækt,"vi. 互相影响, 交互作用\nn. 幕间剧, 幕间休息",ielts
interest,'intrist,"n. 兴趣, 嗜好, 利息, 利益, 爱好, 趣味, 势力\nvt. 使感兴趣, 与...有关系",ielts
interim,'intәrim,"a. 暂时的, 临时的, 间歇的\nn. 过渡时期",ielts
interior,in'tiәriә,"n. 内部, 内政\na. 内部的, 心灵的, 内地的, 内政的",ielts
intermediate,.intә'mi:diәt,"n. 中间物, 调停者, 中级\na. 中间的, 中级的\nvi. 起媒介作用\n[计] 中级",ielts
intermittent,.intә'mitәnt,"a. 间歇的, 断断续续的\n[化] 间歇的; 间断的",ielts
internal,in'tә:nәl,"a. 内在的, 国内的\n[医] 内的, 内部的",ielts
international,.intә'næʃәnәl,a. 国际的\nn. 国别设定\n[计] 国别设定,ielts
internet,'intәnet,"[计] 因特网, 国际互连网, 网际网络, 互连网络, 广域网",ielts
interpret,in'tә:prit,"vt. 解释, 演出, 翻译, 理解\nvi. 翻译, 解释",ielts
interrogate,in'terәgeit,"vt. 质问, 讯问, 审问\nvi. 质问, 讯问",ielts
intersection,.intә'sekʃәn,"n. 交集, 十字路口, 交叉点\n[计] 逻辑乘; 与",ielts
interval,'intәvәl,"n. 间隔, 距离, 间歇, 间隙\n[计] 时间间隔",ielts
intervene,.intә'vi:n,"vi. 插入, 调停, 干涉\n[经] 进场干预",ielts
intervention,.intә'venʃәn,"n. 插入, 介入, 调停\n[经] 干预",ielts
interview,'intәvju:,"n. 面谈, 访问, 接见, 面试\nvt. 接见, 对...进行面谈(试)",ielts
interviewee,.intәvju:'i:,"n. 被接见者, 被采访者, 被面试者",ielts
interviewer,'intәvju:ә,"n. 会见者, 面谈者, 进行面试者",ielts
interviews,ˈintəvju:z,n. 接见( interview的名词复数 ); 采访; 面谈; 会谈\nv. 面试( interview的第三人称单数 ); 访问; 会见; （私下）提问,ielts
intimate,'intimәt,"a. 亲密的, 私人的, 秘密的\nvt. 暗示, 通知, 告诉\nn. 至交",ielts
intimidate,in'timideit,"vt. 威胁, 恐吓\n[法] 恐吓, 威胁, 使恐惧",ielts
intricate,'intrikit,"a. 复杂的, 错综的, 缠结的, 难懂的",ielts
intrigue,in'tri:g,"n. 阴谋, 复杂的事\nvi. 密谋, 私通\nvt. 激起...的兴趣, 用诡计取得",ielts
intrinsic,in'trinsik,"a. 本质的, 原有的, 真正的\n[医] 内部的, 内在的",ielts
introduction,.intrә'dʌkʃәn,"n. 介绍, 传入, 采用, 初步",ielts
intuition,.intju:'iʃәn,"n. 直觉, 直觉的知识",ielts
inundate,'inʌndeit,"vt. 浸水, 泛滥, 淹没, 使充满",ielts
invade,in'veid,"vt. 侵入, 拥入, 侵略, 侵袭\n[法] 强入, 侵犯, 侵略",ielts
invalid,in'vælid,"n. 病人, 残废者\na. 有病的, 无效的",ielts
invaluable,in'væljuәbl,"a. 无价的, 价值无法衡量的",ielts
invariably,in'vєәriәbli,"adv. 不变化地, 恒定地, 始终如一地",ielts
inventory,'invәntәri,"n. 详细目录, 存货清单\nvt. 列入详细目录, 清点存货\n[计] 存货清单",ielts
invert,in'vә:t,"a. 转化的\nvt. 使反转, 使颠倒, 使转化\nn. 颠倒的事物\n[计] 倒置; 反转",ielts
invest,in'vest,"vt. 投资, 花费, 笼罩, 授予\nvi. 投资, 利用",ielts
investigate,in'vestigeit,"v. 调查, 审查",ielts
investigation,in.vesti'geiʃәn,"n. 调查, 审查\n[医] 调查, 调查研究",ielts
investigators,ɪn'vestɪɡeɪtəz,"n. 调查者, 审查者( investigator的名词复数 )",ielts
investment,in'vestmәnt,"n. 投资\n[医] 包埋料, 围模料, 包埋法, 围模法",ielts
invigilate,in'vidʒileit,"vi. 看守, 监考",ielts
invincible,in'vinsәbl,"a. 不能征服的, 无敌的",ielts
invisible,in'vizәbl,"a. 看不见的, 无形的\n[经] 无形的, 表面上看不见的, 未列在公开帐目的",ielts
invoice,'invɒis,"n. 发票, 发货单\nv. 开发票, 记清单",ielts
involve,in'vɒlv,"vt. 包括, 使陷于, 潜心于, 包围\n[医] 累及, 牵涉, 包含",ielts
irony,'aiәrәni,"n. 反语, 讽刺, 具有讽刺意味的事",ielts
irregular,i'regjulә,"n. 不规则物, 不合规格之物\na. 不规则的, 不整齐的, 不合法的",ielts
irrespective,.iri'spektiv,"a. 不顾的, 无关的, 没关系的",ielts
irrigation,.iri'geiʃәn,"n. 灌溉, 冲洗\n[医] 冲洗法, 灌溉",ielts
irritable,'iritәbl,"a. 易怒的, 急躁的\n[医] 应激性的, 过敏的",ielts
irritate,'iriteit,"vt. 激怒, 使发怒, 使兴奋, 使发炎\nvi. 引起不快",ielts
island,'ailәnd,"n. 岛, 岛屿, 孤立地区, 安全岛\nvt. 使成岛状, 孤立",ielts
isle,ail,"n. 小岛, 群岛\nvt. 使成为岛状\nvi. 住在岛屿上",ielts
isolate,'aisәleit,"vt. 使隔离, 使孤立, 使绝缘\nn. 隔离种群",ielts
isolated,'aisәleitid,"a. 孤立的, 孤零零的\n[计] 隔离的, 绝缘的",ielts
isolation,.aisә'leiʃәn,"n. 隔绝, 孤立, 隔离\n[化] 分离; 生物分离",ielts
issue,'isju,"n. 发行, 问题, 后果, 流出, 出口, 争端\nvi. 发行, 流出, 造成...结果, 传下\nvt. 使流出, 放出, 发行, 发布, 发给",ielts
issues,,"n. 议题, 问题；争点；债券（issue的复数）",ielts
Italy,'itәli,n. 意大利,ielts
item,'aitәm,"n. 项目, 条款, 一则, 项\n[计] 项",ielts
items,,n. 项目；名目；所有物品（item的复数形式）,ielts
itinerary,ai'tinәrәri,"n. 旅程, 旅行指南, 游记\na. 巡回的, 旅程的",ielts
ivory,'aivәri,"n. 象牙, 乳白色\na. 象牙制的, 乳白色的",ielts
jacket,'dʒækit,"n. 夹克, 外套, 护套\nvt. 给...穿夹克, 给...装护套",ielts
jagged,'dʒægd,a. 锯齿状的\n[电] 锯齿形的,ielts
jail,dʒeil,"n. 监牢, 监狱, 拘留所\nvt. 监禁, 下狱",ielts
jam,dʒæm,"n. 果酱, 拥塞之物, 堵塞, 困境\nvt. 挤进, 使塞满, 混杂, 压碎, 使堵塞\nvi. 堵塞, 轧住, 拥挤",ielts
janitor,'dʒænitә,"n. 守卫, 门警, 管理人\n[医] 幽门",ielts
January,'dʒænjuәri,n. 一月,ielts
Japanese,.dʒæpә'ni:z,"n. 日本人, 日语\na. 日本的, 日语的",ielts
jealous,'dʒelәs,"a. 嫉妒的, 羡慕的, 留心的, 戒备的",ielts
jeans,dʒi:nz,"n. 工装裤, 牛仔裤",ielts
jeer,dʒiә,"n. 嘲笑, 讥讽, 戏弄\nv. 嘲弄, 揶揄, 戏弄",ielts
jerk,dʒә:k,"n. 性情古怪的人, 急拉, 肌肉抽搐, 牛肉干\nvi. 痉挛, 急拉, 急推\nvt. 猛拉",ielts
jewelry,'dʒu:әlri,"n. 珠宝, 珠宝类",ielts
job,dʒɒb,"n. 工作, 零活, 职业, 事情\nvi. 做零工, 打杂, 做股票经纪, 假公济私\nvt. 代客买卖, 批发, 承包, 欺骗\n[计] 作业",ielts
jobs,dʒɔbs,n. 工作（job的复数形式）,ielts
jog,dʒɒg,"n. 轻推, 轻撞, 慢跑\nv. 轻推, (使)蹒跚行进, (使)慢跑",ielts
jolt,dʒәult,"n. 震摇, 摇动, 颠簸\nvi. 颠簸而行, 震摇\nvt. 使颠簸, 使慌张, 猛击",ielts
journal,'dʒә:nәl,"n. 日记, 杂志, 日报\n[化] 轴颈",ielts
journalist,'dʒә:nәlist,"n. 新闻记者, 从事新闻杂志业的人",ielts
judicial,dʒu:'diʃәl,"a. 法庭的, 公正的, 审判上的, 司法的\n[法] 司法的, 审判上的, 法官的",ielts
juice,dʒu:s,"n. 汁, 活力, 体液\nvt. 挤出汁来, 加汁",ielts
July,dʒu:'lai,n. 七月,ielts
jumble,dʒʌmbl,"vi. 搀杂, 混杂\nvt. 搞乱, 使混乱\nn. 混乱, 薄饼",ielts
junction,'dʒʌŋkʃәn,"n. 连接, 会合处, 交叉点\n[医] 接[合]处, 接点.[接]界",ielts
June,dʒu:n,n. 六月,ielts
jungle,'dʒʌŋgl,"n. 丛林, 杂乱的一堆, 弱肉强食的地方",ielts
junior,'dʒu:njә,"n. 年少者, 地位较低者, 大学三年级学生\na. 年少的, 下级的, 后进的",ielts
junk,dʒʌŋk,"n. 垃圾, 乌七八糟的东西, 舢板\n[计] 清除",ielts
jury,'dʒuәri,"n. 陪审团, 评判委员会\na. 应急的",ielts
justification,.dʒʌstifi'keiʃәn,"n. 辩护, 证明正当, 释罪\n[计] 调整",ielts
justify,'dʒʌstifai,"vt. 替...辩护, 证明\nvi. 证明合法\n[计] 段落重排, 两端对齐",ielts
juvenile,'dʒu:vinail,"n. 少年, 少年读物\na. 少年的, 不成熟的, 适于少年的",ielts
kangaroo,.kæŋgә'ru:,n. 袋鼠\n[医] 袋鼠(澳洲产),ielts
keen,ki:n,"a. 锋利的, 敏锐的, 强烈的, 敏捷的, 热心的, 渴望的\nn. 挽歌, 痛哭\nv. 唱挽歌, 痛哭",ielts
keep,ki:p,"n. 生计, 维持, 保持\nvt. 保持, 保存, 遵守, 看守, 整理, 维持, 履行, 经营, 拘留, 记帐\nvi. 保持, 继续不断",ielts
kelp,kelp,"n. 海草, 巨藻, 海草灰\n[医] 海藻",ielts
kernel,'kә:nl,"n. 核心, 中心, 精髓, 内核\n[计] 内核",ielts
key,ki:,"n. 钥匙, 键, 解答, 关键, 要害, 基调, 线索, 答案, 暗礁\nvt. 调音, 锁上, 提供线索\nvi. 使用钥匙\n[计] 键, 密钥",ielts
keys,,n. 关键帧；（钢琴等的）键；密钥（key的复数）,ielts
keywords,'ki:wә:dz,n. 关键字\n[计] 关键字,ielts
kidnap,'kidnæp,"vt. 绑架, 诱拐, 拐骗\n[法] 拐带, 诱拐, 绑架",ielts
kidney,'kidni,"n. 肾, 个性\n[医] 肾",ielts
kids,,n. 小山羊；儿童（kid的复数）,ielts
killer,'kilә,"n. (非正式)杀人者, 屠杀者, 猛兽, 致死(疾病), 杀手, 止痛药, 限制器, 瞄准器\n[计] 删除程序; 断路器",ielts
kilograms,'kɪləgræm,n. 千克( kilogram的名词复数 ),ielts
kin,kin,"n. 亲戚, 同族, 血缘关系, 家族\na. 有亲属关系的, 性质类似的, 同类的",ielts
kindergarten,'kindә.gɑ:tn,n. 幼稚园,ielts
kindle,'kindl,"vt. 点燃, 使着火, 引起, 照亮\nvi. 着火, 激动, 发亮",ielts
king,kiŋ,"n. 国王, 君主\nvt. 使...成为君主\nvi. 君临, 统治",ielts
kit,kit,"n. 装备, 工具箱, 成套工具\n[计] 成套部件; 成套零件",ielts
kitchen,'kitʃin,"n. 厨房, 全套炊具\n[医] 厨房",ielts
kits,,n. 装备；小桶；锦囊（kit的复数）,ielts
knife,naif,"n. 小刀, 匕首\nvt. 切割, 伤害, 切, 戳\nvi. 劈开, 穿过",ielts
knit,nit,"v. 编织, 结合",ielts
knob,nɒb,"n. 把手, 瘤, 旋钮, 球形突出物\nvt. 使有球形突出物\nvi. 鼓起",ielts
knot,nɒt,"n. 结, 群, 难题\nv. 打结, (使)纠缠",ielts
knowledge,'nɒlidʒ,"n. 知识, 学问, 认识, 知道",ielts
lab,læb,"n. 实验室, 研究室\n[医] 凝乳酶",ielts
laboratory,'læbrәtәri,"n. 实验室, 研究室, 化工厂\n[医] 实验室, 检验室, 化验室",ielts
laborious,lә'bɒ:riәs,"a. 艰苦的, 费劲的, 勤劳的",ielts
lace,leis,"n. 饰带, 花边, 缎带, 鞋带\nvt. 结带子, 饰以花边\nvi. 系带子\n[计] 全穿孔",ielts
lack,læk,"n. 缺乏, 无, 不足\nvt. 缺乏, 短少, 不足, 需要\nvi. 缺乏",ielts
laden,'leidn,"a. 装满的, 负载的, 苦恼的\nlade的过去分词",ielts
lag,læg,"n. 落后, 囚犯, 迟延, 桶板, 防护套\na. 最后的\nvi. 落后, 蹒跚, 缓缓而行, 滞后\nvt. 落后于, 押往监狱, 加上外套\n[计] 延迟; 落后",ielts
lake,leik,"n. 湖, 池, 色淀\nv. (使)血球溶解",ielts
lakes,,"n. 色淀；湖泊, 湖畔",ielts
lamb,læm,"n. 小羊, 羔羊\nv. 产羊羔",ielts
lame,leim,"a. 跛足的, 僵痛的, 不完全的, 金属薄板, 不知内情的人\nvi. 变跛\nvt. 使成残废, 使无用",ielts
lament,lә'ment,"n. 悲叹, 悔恨, 恸哭, 挽歌, 悼词\nvt. 哀悼\nvi. 悔恨, 悲叹",ielts
lamp,læmp,n. 灯\nvt. 照亮\n[计] 逻辑模拟分析系统,ielts
land,lænd,"n. 陆地, 地面, 地界, 地产, 国土, 土地\nvi. 登陆, 登岸, 到达\nvt. 使上岸, 使登陆, 使到达\n[计] 连接盘; 焊盘",ielts
landlady,'lændleidi,"n. 女房东, 女地主",ielts
landscape,'lændskeip,"n. 风景, 山水, 风景画\nvi. 从事景观美化\nvt. 美化...景观\n[计] 横向",ielts
lane,lein,"n. 小路, 巷, 弄, 单行道",ielts
language,'læŋgwidʒ,"n. 语言, 文字, 措辞\n[计] 语言",ielts
languid,'læŋgwid,"a. 疲倦的, 无力的, 阴沉的",ielts
lap,læp,"n. 膝盖, 舔, 一圈, 下摆, 衣兜, 山坳\nvi. 重叠, 围住, 轻拍, 舔\nvt. 包围, 抱...在膝上, 使重叠, 舔, 拍打, 泼溅\n[计] 链接访问程序",ielts
lapse,læps,"n. 过失, 流逝, 失效\nvi. 犯错, 堕落, 减退, 消失, 流逝\nvt. 使失效",ielts
laser,'leizә,n. 激光\n[计] 激光器,ielts
lash,læʃ,"n. 鞭子, 鞭打, 睫毛, 责骂, 讽刺\nvt. 鞭打, 摆动, 扎捆, 冲击, 讽刺, 煽动\nvi. 冲洗, 鞭打, 责骂",ielts
latent,'leitnt,"a. 潜伏性的, 隐藏的\nn. 隐约指纹",ielts
lateral,'lætәrәl,"n. 侧部, 支线, 边音\na. 侧面的, 旁边的",ielts
latest,'leitist,a. 最近的,ielts
latitude,'lætitju:d,"n. 纬度, 范围\n[化] 宽容度; 伟度",ielts
laudable,'lɒ:dәbl,"a. 值得赞赏的, 值得佩服的\n[医] 健康的",ielts
launch,lɒ:ntʃ,"n. 下水, 汽艇, 发射\nvt. 使下水, 发射, 发动\nvi. 起飞, 下水, 投入, 开始",ielts
laundry,'lɒ:ndri,"n. 洗衣店, 洗好的衣服, 洗涤\n[机] 洗衣作, 洗衣店, 洗衣房",ielts
lava,'lɑ:vә,"n. 熔岩, 火山岩\n[医] 火山石(一种顺势疗法药)",ielts
lavish,'læviʃ,"a. 大方的, 丰富的, 浪费的\nvt. 浪费, 滥用, 慷慨给予",ielts
law,lɒ:,"n. 法律, 法则, 定律, 法律的制约, 法学, 司法界, 诉讼\nv. 起诉",ielts
lawn,lɒ:n,"n. 草地, 草坪, 上等细麻布\n[机] 细筛",ielts
lawyer,'lɒ:jә,n. 律师\n[经] 律师,ielts
lax,læks,"a. 松的, 不严格的, 腹泻的, 松弛的\nn. 腹泻, 松元音",ielts
lay,lei,"vt. 放置, 产, 铺设, 布置, 提出, 平息\nvi. 下蛋, 打赌\nn. 位置, 层, 隐藏处\na. 世俗的, 外行的\nlie的过去式",ielts
layer,'leiә,"n. 层, 产卵鸡, 放置者\nvt. 分层堆积, 压植\n[计] 层",ielts
layman,'leimәn,"n. 俗人, 门外汉, 凡人\n[医] 外行, 业外人",ielts
layoff,'leiɒf,"n. 临时解雇, 操作停止, 活动停止期间",ielts
layout,'leiaut,"n. 布局, 陈列, 规划图, 页面布局, 版面编排\n[计] 页面布局, 版面",ielts
leaflet,'li:flit,"n. 小叶, 传单\n[医] 小叶",ielts
leak,li:k,"n. 漏洞, 漏处, 漏出, 泄漏\nvi. 漏, 泄漏\nvt. 使渗漏",ielts
leap,li:p,"n. 跳跃, 剧增, 急变, 被越过之物\nvi. 跳跃, 突然经过\nvt. 跃过, 使跃过",ielts
learn,lә:n,vt. 学习；认识到；得知,ielts
lease,li:s,"n. 租约, 租期, 租\nvt. 出租, 租出, 租得",ielts
least,li:st,"n. 最少, 最小, 最小限度\na. 最少的, 最小的\nadv. 最小, 最少",ielts
leave,li:v,"n. 许可, 告别, 请假, 休假\nvt. 离开, 剩下, 遗忘, 委托, 丢弃\nvi. 出发, 离开, 生叶",ielts
lecture,'lektʃә,"n. 演讲, 谴责, 讲稿\nvt. 演讲, 训诫, 说教\nvi. 讲演",ielts
legal,'li:gәl,"a. 法律的, 法定的, 合法的\n[经] 法定权利; 法律(上)的, 合法的",ielts
legend,'ledʒәnd,"n. 传说, 传奇文学, 图例\n[计] 图例",ielts
legislate,'ledʒisleit,vi. 制定法律\nvt. 用立法规定,ielts
legislation,.ledʒis'leiʃәn,"n. 立法, 法律\n[医] 立法, 法规",ielts
legitimate,li'dʒitimәt,"a. 合法的, 正当的, 婚生的\nvt. 认为正当, 立为嫡嗣, 使合法",ielts
leisure,'li:ʒә,"n. 空闲, 闲暇, 悠闲\na. 空闲的, 有闲的",ielts
lemon,'lemәn,"n. 柠檬, 柠檬树, 柠檬色\n[医] 柠檬",ielts
lender,'lendә,"n. 出借人, 贷方\n[经] 出借者, 贷方, 贷款人",ielts
length,leŋθ,"n. 长度, 长, 期间, 一段\n[计] 记录长度; 块长; 字长",ielts
lenient,'li:njәnt,"a. 宽大的, 温和的, 慈悲为怀的\n[法] 宽大的, 仁慈的",ielts
lens,lenz,"n. 透镜, 镜头, 镜片, 晶状体\nvt. 给...摄影",ielts
leprosy,'leprәsi,"n. 麻疯病, 腐败\n[医] 麻风",ielts
lessons,ˈlesənz,n. 功课( lesson的名词复数 ); 课程; 教训; 一堂课,ielts
let,let,"vt. 让, 假设, 出租, 排放, 妨碍\nvi. 出租, 被承包\nn. 出租屋, 障碍",ielts
lethal,'li:θәl,a. 致命的\nn. 致死因子,ielts
letter,'letә,"n. 信, 字母, 证书, 字面意义, 铅字, 学问, 出租人\nvt. 写字母于, 在...上刻字母, 用字母标明\nvi. 写印刷体字\n[计] 字母",ielts
level,'levl,"n. 水平, 水准, 平地\na. 同高的, 平坦的, 齐平的, 水平的\nvt. 弄平, 夷平, 使同等, 瞄准, 对准\nvi. 变平, 拉平\n[计] 级别",ielts
levels,,"n. 色阶调整；控制色阶；水平, 标准（level复数形式）",ielts
lever,'levә,"n. 杠杆, 似杠杆之工具\nvt. 撬开\nvi. 使用杠杆",ielts
levy,'levi,"n. 税款, 所征的人数, 征收\nvi. 征税, 课税\nvt. 征收, 强求, 召集",ielts
liability,laiә'biliti,"n. 责任, 债务, 倾向\n[经] 责任, 义务, 负债",ielts
liable,'laiәbl,"a. 有义务的, 应负责的, 有...倾向的\n[法] 有责任的, 可受处理的, 应受罚的",ielts
liaison,li:'eizɒn,n. 联络,ielts
liberal,'libәrәl,"n. 自由主义者\na. 慷慨的, 不拘泥的, 宽大的, 自由主义的",ielts
libraries,,n. 图书馆查询系统；函数库；图书馆（library的复数）,ielts
library,'laibrәri,"n. 图书馆, 藏书, 库\n[计] 库",ielts
licence,'laisns,"n. 执照, 许可证, 特许\nvt. 许可, 特许, 认可",ielts
lick,lik,"n. 舔, 少许, 打\nvt. 舔, 卷过, 鞭打\nvi. 轻轻拍打",ielts
lifestyle,'laifstail,n. 生活方式,ielts
lift,lift,"n. 举起, 帮助, 昂扬, 电梯\nvt. 升高, 提高, 鼓舞, 清偿, 空运, 举起, 剽窃\nvi. 升起, 消散, 耸立",ielts
light,lait,"n. 光, 光亮, 灯, 日光, 发光体, 光源, 杰出人物, 火花, 眼光\na. 轻的, 少量的, 轻微的, 轻快的, 轻浮的, 明亮的, 淡色的, 容易的\nvt. 点燃, 照亮\nvi. 点着, 变亮, 突降, 偶然碰到\nadv. 轻地",ielts
lights,laits,n. （供食用的）家畜的肺脏；灯光（light的复数）,ielts
likelihood,'laiklihud,"n. 可能, 可能性",ielts
likewise,'laikwaiz,"adv. 同样地, 也",ielts
limb,lim,"n. 四肢, 枝干, 翼, 边缘\nvt. 切断...之手足",ielts
limp,limp,"n. 跛行\na. 柔软的, 无力的, 软弱的\nvi. 跛行",ielts
line,lain,"n. 列, 线, 绳, 电线, 线路, 路线, 航线, 作业线, 界线, 战线, 外形, 排, 家系\nvt. 排成一行, 顺...排列, 划线于, 加衬里, 使有线条, 使起皱纹\nvi. 排队\n[计] 线路",ielts
linear,'liniә,"a. 线的, 直线的, 线状的\n[计] 线性",ielts
linen,'linin,"n. 亚麻布, 亚麻线, 亚麻制品\na. 亚麻布制的, 亚麻的",ielts
liner,'lainә,"n. 班机, 划线者, 定期船, 衬里\n[化] 衬垫; 垫带; 套管",ielts
linger,'liŋgә,"vi. 逗留, 消磨, 徘徊\nvt. 消磨",ielts
linguistics,liŋ'gwistiks,n. 语言学,ielts
link,liŋk,"n. 环, 连结物, 链接, 火把\nvt. 连结, 联合, 挽住\nvi. 连接起来\n[计] 连接, 链路",ielts
lions,,n. 腰角；雄狮；狮子（lion的复数）,ielts
liquor,'likә,"n. 酒, 液体, 汁, 溶液\nvt. 浸水\nvi. 喝酒",ielts
list,list,"n. 目录, 名单, 明细表, 布条, 条纹, 列表, 序列, 数据清单\nvt. 列出, 列于表上, 记入名单内, 装布条\nvi. 列于表上\n[计] 列表, 序列, 数据清单",ielts
literacy,'litәrәsi,"n. 读写能力, 识字, 精通文学",ielts
literally,'litәrәli,"adv. 逐字地, 按照字面上地, 不夸张地",ielts
literature,'litәrәtʃә,"n. 文学, 文艺, 著作\n[经] 广告, 商品介绍等文学",ielts
litter,'litә,"n. 垃圾, 杂乱, 轿, 担架\nvt. 乱丢, 铺草, 弄乱\nvi. 产仔, 乱丢垃圾",ielts
live,liv.laiv,"a. 活的, 生动的, 精力充沛的, 实况转播的\nvi. 活, 生存, 居住\nvt. 过着, 度过, 经历\nadv. 实况地",ielts
